"LUCAS_ID","CONTAINER_ID","Longitude","Latitude","Country","LC_Survey_Code","LC_1","LC_2","LC_3","LC_4","LC_5","Elevation","AnnualPrecip","AnnualTemp","MonthlyPrecipSum","MonthlyMeanTemp","MUB.Xyl","MUB.Cel","MUB.Nag","MUB.Pho","Basal_respiration","Cmic","qO2","water.content","WSA","clay","silt","sand","pH","carbon","funcMaxed","meanFunction","z.MonthlyMeanTemp","z.Basal_respiration","z.clay","z.funcMaxed","z.Elevation","z.MUB.Xyl","z.Cmic","z.silt","z.meanFunction","z.AnnualPrecip","z.MUB.Cel","z.sand","z.Latitude","z.AnnualTemp","z.MUB.Nag","z.water.content","z.pH","z.MonthlyPrecipSum","z.MUB.Pho","z.WSA","z.carbon","z.pca.text"
30922224,413,3092000,2224000,"SPAIN","B13","Barley","Cereals","Cropland","Cropland",1,757,439,125,42.20000063,20.64499954,28.82,58.59,127.91,255.57,0.859375,336.65625,0.002552678,11.33366717,41.66666667,28,37,35,7.64,10,0,0.168510594377979,0.547470287970615,-0.103919374043651,0.363993667049607,-0.96524937636976,1.25469862981677,-0.512881409373324,-0.0122117137376599,-0.121135537286421,-0.393754992344932,-1.09533043110797,0.0769338966864785,-0.0540555791888152,-0.732096940027368,0.467132403692142,0.05461661518084,-0.142892186429777,0.856434142875446,0.034992913746587,-0.462222879093842,-0.873094393904114,-0.407512095433686,-0.10697253393144
55622354,733,5562000,2354000,"BULGARIA","B31","Sunflower","Non-permanent industrial crops","Cropland","Cropland",1,275,709,118,10.00000015,23.86099947,29.38,45.94,79.48,271.57,0.391435578,291.5412186,0.001342642,11.67944019,79.48717949,20,73,7,7.63,13.5,1,0.197359989140714,1.17592930647556,-0.543313482051503,-0.201466262227457,0.555662845744016,-0.203704306148217,-0.505201468517859,-0.21806559247283,1.70105007613967,-0.103686208579207,0.0691259698708393,-0.231859173911761,-1.15143859635336,-0.528922039664645,0.257143596779519,-0.468318953875391,-0.103133031312192,0.847998597041135,-0.959596951480422,-0.423911418186687,0.825906039997025,-0.319705064220781,-1.63526921631076
55622854,814,5562000,2854000,"ROMANIA","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,348,679,89,38.70000058,7.522666499,61.01,67.26,179.8,623.84,0.727934316,288.3858929,0.002524168,11.4214876,92.30769231,51,24,25,7.29,17.1,1,0.26339332041313,-2.01684834478567,-0.227341892828833,1.98969096372117,0.555662845744016,0.0171741468091359,-0.0714219519851113,-0.232462923337101,-0.7791470088014,0.56025174394001,-0.0602580746823613,0.288573100013493,-0.445978085319009,0.252519884807368,-0.612810031858492,0.61491243757043,-0.132794041412959,0.56119003867456,-0.0731146802326794,0.419587227673533,1.40183839045676,-0.229389260687507,-0.759117680521876
55722894,826,5572000,2894000,"ROMANIA","B16","Maize","Cereals","Cropland","Cropland",1,116,529,100,32.60000049,8.813333136,17.76,9.98,54.36,122.78,0.637385278,153.0035587,0.00416582,11.32702209,63.15789474,22,34,44,8.16,13.4,1,0.135365627125234,-1.76463096121561,-0.312367244214977,-0.0601012799081911,0.555662845744016,-0.684795731082725,-0.664560241268745,-0.850194480702061,-0.272984338405262,-0.727013988522468,-0.707178297448364,-1.10966145207087,0.298674676328359,0.315035238765129,-0.282827620995798,-0.739558712180007,-0.143656279494322,1.29508252625962,-0.261530772684795,-0.780184059960162,0.0923500988709671,-0.322213836541149,0.419511509565058
55882872,827,5588000,2872000,"ROMANIA","E30","Spontaneously re-vegetated surfaces","Spontaneously re-vegetated surfaces","Grassland","Grassland",0,155,537,99,34.60000052,9.026666465,39.58,42.84,116.68,258.28,0.652040621,329.964361,0.001976094,13.0601366,71.05263158,13,75,12,7.99,20.1,1,0.198462030836883,-1.72294213737359,-0.29860590874657,-0.696243700344889,0.555662845744016,-0.566792174023317,-0.365316831507615,-0.0427459118522869,1.8022826102189,-0.092605633160004,-0.67267588556751,-0.307531784097891,-0.95547734328826,0.28065179408836,-0.312826021983316,-0.0666422417363905,0.0556281199641062,1.15167824707633,-0.199755004652517,-0.455733875402693,0.447003177757889,-0.154126091076445,-1.32770070069969
55942572,818,5594000,2572000,"ROMANIA","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,239,608,107,9.600000143,13.6329997,35.23,50.49,173.81,283.08,0.372068966,427.6026437,0.000870128,4.274632778,78.78787879,25,20,55,7.84,7.6,1,0.227874296673003,-0.822789237253709,-0.561498688949661,0.151946193570708,0.555662845744016,-0.312630666510747,-0.424973514938454,0.402764566210598,-0.981612076959855,0.203122587450635,-0.366466980124936,-0.120791310574054,0.729789433071572,-0.188213360594847,-0.072838814083175,0.550233848707188,-0.954584328783435,1.02514505956167,-0.971952105117766,-0.396351110996603,0.794491548121096,-0.467722631122535,1.02050120804532
55962538,806,5596000,2538000,"ROMANIA","B32","Rape and turnip rape","Non-permanent industrial crops","Cropland","Cropland",1,93,623,117,9.900000148,13.80466636,40.49,23.06,64.85,369.6,0.804263566,185.4095607,0.004337767,14.3852663,39.47368421,31,32,37,5.08,15.8,0,0.126973806132415,-0.789242762439693,-0.155668891705499,0.576041140528507,-0.96524937636976,-0.754387572425452,-0.352836927617485,-0.702330210214161,-0.37421687248449,-0.811390292739115,-0.301774957848336,-0.790371858124228,0.0243289220372236,-0.241351411458944,0.227145195792001,-0.62629019846124,0.207999861672637,-1.30306559070818,-0.96268573989748,-0.189181886141161,-0.971609138239026,-0.2620033008523,-0.00779480203547452
56382434,708,5638000,2434000,"BULGARIA","B11","Common wheat","Cereals","Cropland","Cropland",1,238,598,113,1.700000025,23.79966613,36.39,27.68,114.64,290.15,0.716054014,198.7516879,0.003602757,11.45798738,57.5,5,93,2,6.35,14.2,0,0.15972226116986,1.16394376807475,-0.238497470783438,-1.26170362962195,-0.96524937636976,-0.315656398743039,-0.409065066023564,-0.641451861037217,2.71337541693195,-0.482118063597292,-0.409594994976003,-0.67759525842748,-1.34739984941845,-0.403891331749123,0.107151591841931,-0.0886696743375615,-0.128597067297461,-0.23175126975068,-1.21596638882982,-0.379422234208253,-0.161817941207633,-0.3021436579782,-1.85237344991042
56562836,791,5656000,2836000,"ROMANIA","B16","Maize","Cereals","Cropland","Cropland",1,34,518,108,38.40000057,9.55233312,29.08,42.89,68.4,337.56,0.641298049,352.5429142,0.001819064,14.14593698,87.17948718,67,29,4,6.66,20.1,1,0.216986967147806,-1.62021827006863,-0.308693160685028,3.1206108222753,0.555662845744016,-0.93290577413071,-0.509315722547572,0.0602770188255001,-0.526065673603331,0.0936549726253191,-0.754619113784537,-0.306311258127147,-1.26901534819242,0.224387975526375,-0.0428404130956573,-0.587958146630771,0.180480272208815,0.0297506511129633,-0.0823810456074044,-0.265900586607739,1.17146545018302,-0.154126091076445,-1.99580447431778
30961768,49,3096000,1768000,"SPAIN","B81","Olive groves","Other permanent crops","Cropland","Cropland",1,293,558,181,9.900000148,23.82866613,35.65,10.35,16.11,36.82,0,249.8967587,0,3.683515031,29.72972973,31,56,13,8.2,11.1,0,0.0812159466500636,1.16961084268089,-0.910870645546585,0.576041140528507,-0.96524937636976,-0.149241125966952,-0.419213559296856,-0.408083715750613,0.84057353646624,-1.27146672612459,-0.58210705438027,-1.10062955988736,-0.916285092675241,-1.44477197514584,2.14704285899313,-1.15257307345196,-1.02255476267018,1.32882470959687,-0.96268573989748,-0.986012383683853,-1.40933410955878,-0.37991559990963,-1.34596004626027
56682316,876,5668000,2316000,"BULGARIA","B31","Sunflower","Non-permanent industrial crops","Cropland","Cropland",1,140,503,128,5.500000082,21.12299953,29.21,31.94,70.48,224.11,0.506659267,253.2068073,0.00200097,10.60029767,73.68421053,54,29,17,7.46,16.2,1,0.176946261571634,0.640879308834859,-0.435118686594563,2.20173843720007,0.555662845744016,-0.612178157507705,-0.507532879134697,-0.39298040490349,-0.526065673603331,-0.308937832635341,-0.819311136061138,-0.573606445720089,-0.759516090223164,-0.588311625924518,0.557127606654695,-0.56549880358644,-0.22721962096763,0.704594317857848,-1.09859242956849,-0.537552789102536,0.565220870869939,-0.251968211570825,-1.21750880038624
56742296,873,5674000,2296000,"BULGARIA","B11","Common wheat","Cereals","Cropland","Cropland",1,124,503,130,4.70000007,21.97166618,19.22,22.2,43.9,131.55,0.599391866,218.1786393,0.002747253,12.93845136,33.33333333,6,73,21,7.43,16.2,0,0.103653334146271,0.806722661293166,-0.348042976138915,-1.19102113846232,-0.96524937636976,-0.660589873224385,-0.644537538324142,-0.552809269564042,1.70105007613967,-1.0458680348719,-0.819311136061138,-0.811364904821026,-0.602747087771086,-0.619569302903398,0.617124408629731,-0.852503293066403,0.0416359862438971,0.679287680354914,-1.1233027367814,-0.759184590450428,-1.2474504220174,-0.251968211570825,-0.797104644384495
56822578,830,5682000,2578000,"ROMANIA","B11","Common wheat","Cereals","Cropland","Cropland",1,49,475,116,6.200000092,13.10133304,27.72,30.09,86.12,211.34,0.298617686,185.3420438,0.001611171,12.53726399,22.5,58,24,18,7.78,17.4,0,0.0948477523273496,-0.926685603730124,-0.630469282450191,2.4844684018386,-0.96524937636976,-0.887519790646322,-0.527967007482272,-0.70263828083528,-0.7791470088014,-1.13440453380266,-0.940069577644125,-0.618765906637618,-0.720323839610144,-0.178836057501183,0.197146794804484,-0.396621820310795,-0.00449505913103101,0.974531784555802,-1.07697091077264,-0.568130123839059,-1.7341132580256,-0.221862943726401,-1.17819996648501
56842684,811,5684000,2684000,"ROMANIA","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,97,472,110,4.70000007,11.67399974,24.28,9.99,55.85,115.04,0.279362267,168.176085,0.00166113,6.369215459,69.23076923,9,63,28,8.07,15,1,0.140933920095219,-1.20560988989994,-0.648550079361169,-0.978973664983421,0.555662845744016,-0.742284643496282,-0.575143787022982,-0.780964264249937,1.19488740574354,-0.671027095808131,-0.953007982099445,-1.10941734687672,-0.328401333479951,-0.0131703695131164,0.0171563888793779,-0.723470048172288,-0.713736047097126,1.21916261375082,-1.1233027367814,-0.798717229173999,0.365160159449547,-0.28207347941525,-0.419142486608369
56922692,822,5692000,2692000,"ROMANIA","B16","Maize","Cereals","Cropland","Cropland",1,156,483,106,4.800000072,11.33933308,47.87,53.33,84.44,263.52,0.295268588,181.954346,0.001622762,7.151114781,46.15384615,55,23,22,6.28,21.3,0,0.144501633777706,-1.27100923232777,-0.633614078248868,2.2724209283597,-0.96524937636976,-0.563766441791025,-0.251626278486544,-0.718095894638749,-0.829763275841014,-0.635155203963797,-0.905567165763271,-0.0514654354357934,-0.563554837158067,-0.00066729872156419,-0.102837215070693,-0.414762058923524,-0.623828348602511,-0.290800090590857,-1.12021394836434,-0.4431868719556,-0.671518071557666,-0.124020823232021,-0.942836387324775
57002188,99,5700000,2188000,"GREECE","B34","Cotton","Non-permanent industrial crops","Cropland","Cropland",1,23,606,147,22.50000034,18.07566626,12.89,21.25,40.3,79.05,0.190973451,147.1866667,0.001297492,6.394963552,66.66666667,15,28,57,7.24,5.4,1,0.134309306840804,0.0453805160467388,-0.731546986948473,-0.554878718025623,0.555662845744016,-0.966188828685927,-0.731348298351088,-0.876736184059572,-0.576681940642945,-0.737634853975335,-0.375092583095149,-0.834554898265162,0.808173934297611,-0.788360758589353,1.12709722541753,-0.891375232950822,-0.710775369530181,0.519012309503005,-0.573498401201466,-0.88489407155203,0.249973689537291,-0.522915622170647,1.17313510658439
57022486,700,5702000,2486000,"BULGARIA","B31","Sunflower","Non-permanent industrial crops","Cropland","Cropland",1,68,454,120,1.700000025,24.59799945,34.87,33.95,72.46,243.47,0.309811589,156.9712051,0.001973684,6.792577866,64.1025641,41,57,2,6.98,13.9,1,0.153570876927721,1.31995116410943,-0.619958231676163,1.28286605212484,0.555662845744016,-0.830030878232765,-0.42991061977411,-0.832090638688784,0.891189803505854,-0.543967698928212,-1.03063840883137,-0.524541301696179,-1.34739984941845,-0.322621371604033,0.317140398754554,-0.544119236650009,-0.665055176591766,0.299688117810917,-1.21596638882982,-0.491195921404878,0.134787219175807,-0.309669974939306,-2.00040591138363
57062620,816,5706000,2620000,"ROMANIA","B31","Sunflower","Non-permanent industrial crops","Cropland","Cropland",1,16,446,116,4.500000067,13.17899971,20.04,22.84,68.17,196.14,0.585352622,187.643038,0.003119501,8.504301787,60,49,44,7,7.24,19.1,1,0.144920631806005,-0.911508265340459,-0.361225795975122,1.8483259814019,0.555662845744016,-0.987368954311975,-0.633291910642926,-0.692139150804371,0.233178331990875,-0.630942351338343,-1.06514082071222,-0.795742172395502,-1.15143859635336,-0.113194935845534,0.197146794804484,-0.590441631678942,-0.46823040150226,0.519012309503005,-1.12948031358463,-0.604526011700856,-0.0495111328634928,-0.179213814280132,-1.75451758805307
57122330,877,5712000,2330000,"BULGARIA","E10","Grassland with sparse tree/shrub cover","Grassland with sparse tree/shrub cover","Grassland","Grassland",0,291,644,118,5.300000079,21.28533286,51.71,34.93,173.42,589.3,0.316903853,250.3348374,0.00126592,4.301611028,80,10,49,41,6.1,14.4,1,0.215713600853037,0.672601898220127,-0.613298611076734,-0.908291173823788,0.555662845744016,-0.155292590431537,-0.198963826906216,-0.40608482099674,0.486259667188944,0.0808517989209952,-0.211206126661095,-0.500618992669596,0.181097924489301,-0.566431252039301,0.257143596779519,0.546022721886375,-0.951482200032756,-0.442639915608456,-1.10477000637172,0.336882361440212,0.848943333889631,-0.297126113337462,0.301585007861362
57422426,725,5742000,2426000,"BULGARIA","B31","Sunflower","Non-permanent industrial crops","Cropland","Cropland",1,312,566,110,2.800000042,23.57266614,39.38,42.15,80.5,323.85,0.44739777,239.3835192,0.001868958,11.42574909,68.42105263,45,54,1,5.89,18.7,1,0.178683860745678,1.11958425500846,-0.490765104462568,1.56559601676337,0.555662845744016,-0.0917522135533942,-0.368059667527424,-0.456054227174147,0.739341002387013,-0.291466988507328,-0.547604642499417,-0.324375042494158,-1.38659210003147,-0.416394402540675,0.0171563888793779,-0.457305237574806,-0.132304028508129,-0.619786378128988,-1.18198971639662,-0.298728719672558,0.32878548464584,-0.189248903561607,-2.07261084783446
57482568,812,5748000,2568000,"ROMANIA","B16","Maize","Cereals","Cropland","Cropland",1,85,424,115,5.40000008,13.11799971,29.64,28.93,98.66,137.6,0.51884265,212.9330238,0.002436647,7.024244437,27.5,22,74,4,8.11,18.1,0,0.107374167769484,-0.923428663649921,-0.423678516234641,-0.0601012799081911,-0.96524937636976,-0.778593430283792,-0.501635781692108,-0.576744314348879,1.75166634317929,-1.00845658508044,-1.16002245338457,-0.647082109158879,-1.26901534819242,-0.194464895990623,0.167148393816966,-0.261217896380068,-0.638416698170437,1.25290479708807,-1.10168121798555,-0.74469806929491,-1.50949964133732,-0.20430153748382,-1.81076389747627
57622520,792,5762000,2520000,"ROMANIA","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,54,424,120,5.40000008,13.49466637,84.07,24.23,84.63,175.86,0.513744766,326.902846,0.001571552,8.61753452,88.88888889,35,50,15,7.93,36.5,1,0.210736516860039,-0.849821833861484,-0.428465418315543,0.858771105167039,0.555662845744016,-0.87239112948486,0.244827041098833,-0.0567151969885021,0.536875934228558,0.0308092690023564,-1.16002245338457,-0.761811550408818,-0.837900591449202,-0.269483320739937,0.317140398754554,-0.412710484318513,-0.455210190163229,1.10106497207047,-1.10168121798555,-0.653085788400675,1.24825643027427,0.257312569464025,-1.250894327183
57762538,825,5776000,2538000,"ROMANIA","B31","Sunflower","Non-permanent industrial crops","Cropland","Cropland",1,66,397,118,5.800000086,13.36066637,27.21,24.47,120.48,238.42,0.396988485,281.5971656,0.001409774,5.948017328,35.8974359,67,29,4,7.5,17.7,0,0.128315786435476,-0.876007626869154,-0.538099314354994,3.1206108222753,-0.96524937636976,-0.83608234269735,-0.534961239332784,-0.263438981715292,-0.526065673603331,-0.797897233437598,-1.27646809348245,-0.755953025749247,-1.26901534819242,-0.241351411458944,0.257143596779519,-0.02561074963617,-0.762168055544939,0.738336501195092,-1.08932606437909,-0.503287976253699,-1.13226395165592,-0.214336626765295,-1.99580447431778
57942502,802,5794000,2502000,"ROMANIA","B11","Common wheat","Cereals","Cropland","Cropland",1,39,422,123,6.400000095,13.79033303,83.35,44.8,76.41,141.67,0.493479095,241.3590334,0.002044585,13.5896586,55.88235294,22,56,22,8.22,18.3,0,0.162875921330618,-0.792043729697086,-0.447494839675613,-0.0601012799081911,-0.96524937636976,-0.917777112969247,0.234952831427522,-0.447040219027709,0.84057353646624,-0.450409309401064,-1.16864805635478,-0.259687166044725,-0.563554837158067,-0.297615230020929,0.407135601717107,-0.501468080387938,0.116515887714678,1.34569580126549,-1.07079333396941,-0.734952591426652,-0.234487052541986,-0.199283992843082,-0.807139964307668
57962548,805,5796000,2548000,"ROMANIA","B11","Common wheat","Cereals","Cropland","Cropland",1,26,400,121,5.500000082,13.67333303,28.44,30.22,99.67,161.06,0.256219357,183.0812905,0.001399484,8.521594684,28.20512821,26,71,3,8.06,15.4,0,0.102799635419421,-0.814907444487365,-0.67028122193662,0.222628684730341,-0.96524937636976,-0.95711163198905,-0.51809279781096,-0.712953796999773,1.59981754206045,-1.05445162400562,-1.26352968902713,-0.615592539113684,-1.30820759880543,-0.225722572969504,0.347138799742072,-0.250312157690272,-0.466241955514613,1.21072706791651,-1.09859242956849,-0.688523889739794,-1.47782336184191,-0.272038390133775,-1.88296883392709
63681618,835,6368000,1618000,"CYPRUS","B81","Olive groves","Other permanent crops","Cropland","Cropland",1,441,530,177,0,23.55930982,57.93,18.64,55.56,60.32,0.182217344,253.1201366,0.000719885,9.413324495,63.15789474,41,51,8,7.96,8.7,1,0.146592139496892,1.11697421149454,-0.739768952536331,1.28286605212484,0.555662845744016,0.298567244412339,-0.113661626690165,-0.393375871762629,0.587492201268171,-0.614136029856101,-0.702865495963257,-0.898266353938,-1.11224634574034,-1.67920455248745,2.02704925504306,-0.7266013988852,-0.363705257080121,1.1263716095734,-1.26847579164181,-0.929742425476469,0.0923500988709671,-0.440126135598479,-1.66586460032744
64141632,840,6414000,1632000,"CYPRUS","B75","Other fruit trees and berries","Permanent crops: fruit trees","Cropland","Cropland",1,969,710,145,0,22.0262064,50.33,50.82,145.67,353.32,0.457015986,356.8557726,0.001280674,6.38510143,96.77419355,19,27,54,7.5,17.1,1,0.24814940923785,0.81738071287162,-0.481733620383104,-0.27214875338709,0.555662845744016,1.89615386306278,-0.217889395442897,0.0799560172108491,-0.627298207682559,0.406980494722752,0.073438771355946,-0.112735839167144,0.690597182458553,-1.65732417860223,1.0671004234425,0.246384851943976,-0.711909378303874,0.738336501195092,-1.26847579164181,-0.228163797614192,1.60248578994858,-0.229389260687507,0.989416399781489
64601638,836,6460000,1638000,"CYPRUS","B11","Common wheat","Cereals","Cropland","Cropland",1,26,366,208,0,26.29793045,127.59,59.31,117.66,142.06,0.201003287,749.8092602,0.000268073,4.398875475,30.55555556,33,39,27,8.07,21.9,0,0.192446781786613,1.65214550211929,-0.722128992576788,0.717406122847773,-0.96524937636976,-0.95711163198905,0.84166815900921,1.87295043780151,-0.0199030032071935,-0.153086485199006,-1.41016493952075,0.0945094706651925,-0.36759358409297,-1.64794687550857,2.95699968565611,-0.0560604358789653,-0.940298122583049,1.21916261375082,-1.26847579164181,-0.73401874956704,-1.3722357642726,-0.108968189309808,-0.54473435163362
64841666,847,6484000,1666000,"CYPRUS","B11","Common wheat","Cereals","Cropland","Cropland",1,40,371,206,0,26.42827527,14.16,20.8,106.86,187,0.157142857,349.6,0.000449493,3.966942149,25.64102564,32,19,49,7.44,6.4,0,0.109020773777811,1.67761701313528,-0.763313841748763,0.64672363168814,-0.96524937636976,-0.914751380736955,-0.713931289625302,0.0468488933414779,-1.03222834399947,-0.991900639761487,-1.38860093209522,-0.845539632001858,0.494635929393456,-1.60418612773813,2.89700288368107,-0.172676255532223,-0.989964531225599,0.687723226189226,-1.26847579164181,-0.626411433744069,-1.5930098322034,-0.49782789896696,0.657175807258222
30982262,525,3098000,2262000,"SPAIN","B53","Other leguminous and mixtures for fodder","Fodder crops","Cropland","Cropland",1,864,559,113,27.1000004,20.01866622,39.84,33.04,77.71,122.59,0.311083348,186.5117497,0.001667902,7.019581812,27.77777778,34,45,21,8.19,6.7,0,0.101755047747947,0.425074506841308,-0.618764052718088,0.788088614007406,-0.96524937636976,1.57845197867207,-0.361751144681864,-0.697301068624132,0.283794599030489,-1.06495452286686,-0.577794252895163,-0.54675487436372,-0.602747087771086,-0.672707353767495,0.107151591841931,-0.487430990985231,-0.63895283609881,1.32038916376255,-0.431414135005218,-0.780639008558435,-1.49702110697703,-0.490301582005854,-0.912241003308103
33222318,460,3206000.00000336,1691999.99984396,"SPAIN","E20","Nuts trees","Permanent crops: fruit trees","Cropland","Cropland",1,1102,434,12.9,20.5529995406047,19.800000295043,57.67,34.52,188.69,1634.75,3.769721116,1065.295263,0.003538663,37.32312302,90.625,25,50,25,6.47,17,2,0.401279795048727,0.382343606477466,2.62888935185578,0.151946193570708,2.07657506785779,2.29857624995768,-0.117227313515917,3.31247104429797,0.536875934228558,1.94664346287323,-1.1168944385335,-0.510627305629697,-0.445978085319009,-1.56355114790946,-2.89568834700858,0.710904533562788,2.84553879804025,-0.130524719738947,-0.633637135170437,2.84017716177679,1.32624726935223,-0.231898033007876,-0.652205347235669
55442260,870,5324000,2382000,"BULGARIA","B31","Grassland with sparse tree/shrub cover","Grassland with sparse tree/shrub cover","Grassland","Grassland",0,316,588,11.6,12.60233,27.2,64.61,66.32,99.34,492.82,0.454322386,165.3002391,0.002748468,12.55982835,55.88235294,12,10,78,5.39,13.2,0,0.178117072475184,1.82842465521499,-0.484262904973556,-0.766926191504522,-0.96524937636976,-0.0796492846242242,-0.0220509036285544,-0.794086366014885,-1.48777474735599,-0.297165811156018,-0.45272300982707,0.265627211763505,1.63121119717102,-0.485161291894212,-2.93468626829236,-0.253875418846344,-0.00190046719505796,-1.04156366984454,-0.879216490107593,0.105864252170067,-0.234487052541986,-0.327231381181887,2.35636573373718
52502542,769,5250000,2542000,"ROMANIA","B75","Other fruit trees and berries","Permanent crops: fruit trees","Cropland","Cropland",1,234,678,11.2,5.092333,16.3,60.62,16.29,122.96,1401.32,2.165713,592.9241,0.003652597,27.56963,94.28571,27,8,65,6.24,24.5,1,0.308508760097722,-0.301613731229862,1.12272919045101,0.293311175889974,0.555662845744016,-0.327759327672209,-0.0767704822237383,1.15710434968024,-1.58900728143522,1.01386891081623,-0.0645708761674679,-0.95563107456297,1.12171193920177,-0.235099876063168,-2.94668562868736,0.00116769783976324,1.72402086722985,-0.324542273928101,-1.11118440292563,2.28123689180447,1.49069633190162,-0.0437401089802216,1.56984603416825
31021866,70,3102000,1866000,"SPAIN","B13","Barley","Cereals","Cropland","Cropland",1,640,451,157,31.70000047,15.97833298,93.14,31.33,59.57,120.84,1.386787017,419.7660841,0.003303714,13.89118571,38.23529412,37,26,37,8.07,21.8,0,0.160181355983923,-0.364472731253103,0.391319372398911,1.00013608748631,-0.96524937636976,0.900687958638547,0.369214654597159,0.367007388623898,-0.677914474722172,-0.477502054303384,-1.04357681328669,-0.588496862563166,0.0243289220372236,-1.29160935794933,1.42708123529271,-0.683302376958388,0.151187370002819,1.21916261375082,-0.289329868500091,-0.784829324595155,-1.02724099363619,-0.111476961630177,-0.0324668789476783
31022194,175,3102000,2194000,"SPAIN","E30","Spontaneously re-vegetated surfaces","Spontaneously re-vegetated surfaces","Grassland","Grassland",0,781,425,126,68.70000102,13.78933303,60.85,48.49,75.41,90.72,0.755590738,219.9207072,0.003435742,16.39642621,28.57142857,18,35,47,8,12.3,0,0.12259883139979,-0.792239146062815,-0.201372572220109,-0.342831244546723,-0.96524937636976,1.32731620339179,-0.0736162208009582,-0.544860445788314,-0.222368071365649,-0.855378862001495,-1.15570965189946,-0.169612349403815,0.416251428167417,-0.778983455495689,0.49713080467966,-0.512265841466943,0.439255668814438,1.16011379291064,0.853521839942609,-0.856950649752874,-1.46136815211115,-0.349810332065205,0.603230216367958
31063480,336,3106000,3480000,"IRELAND","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,35,981,101,25.30000038,15.99866631,64.44,29.75,82.24,489.9,0.501510574,205.3341627,0.002442412,5.093607691,76.19047619,12,9,79,5.47,29.1,1,0.190273332175244,-0.360499265801337,-0.439953298216879,-0.766926191504522,0.555662845744016,-0.929880041898417,-0.0243823142453918,-0.611416905342683,-1.53839101439561,-0.174939625985178,1.24220797381986,-0.627065483238677,1.67040344778404,1.23088517424633,-0.252829220008281,-0.438517133297336,-0.860413445805412,-0.974079303170053,-0.487012326018053,0.0988724105545107,0.677809149724787,0.0716634177567395,2.41212261891322
31123392,356,3112000,3392000,"IRELAND","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,46,1009,105,38.70000058,14.39233301,120.49,99.34,160.76,938.55,2.407763023,571.3067756,0.004214484,18.21219716,59.375,13,25,63,5.96,34.9,0,0.302362383177402,-0.674403081436624,1.35001363999535,-0.696243700344889,-0.96524937636976,-0.8965969873432,0.744297480306,1.05846737797647,-0.728530741761786,0.952069622044117,1.36296641540284,1.07166256284286,1.04332743797573,1.09335139553925,-0.13283561605821,0.409323066626167,0.648044425262394,-0.560737557288811,-0.0731146802326794,1.17314971905421,-0.0775878349495279,0.217172212338125,1.4870471154784
27881848,577,2788000,1848000,"PORTUGAL","B13","Barley","Cereals","Cropland","Cropland",1,165,618,173,0,23.7163328,31.8,11.96,46.35,76.5,0.142538211,307.1128284,0.000464123,2.265861027,61.29032258,27,35,38,8.16,9.2,1,0.140450901967028,1.14765907158206,-0.777027572843512,0.293311175889974,0.555662845744016,-0.536534851700392,-0.472013152678174,-0.147014411170082,-0.222368071365649,-0.67588364417365,-0.323338965273869,-1.0613286236294,0.0635211726502429,-1.31974126723032,1.90705565109299,-0.82604877842284,-1.18556553039318,1.29508252625962,-1.26847579164181,-0.890999960634108,0.00845367141417803,-0.427582273996636,0.0644101344153597
31141750,612,3114000,1750000,"SPAIN","B81","Olive groves","Other permanent crops","Cropland","Cropland",1,472,644,170,0,27.76433271,132.29,46.53,54.69,84.87,0.286503279,608.4088137,0.000470906,4.263053536,52.94117647,30,52,18,7.93,12.8,0,0.194218105319503,1.93870450246512,-0.641844684494879,0.505358649368874,-0.96524937636976,0.392364943613406,0.906124805474714,1.22775903565367,0.638108468307785,-0.135276556530946,-0.211206126661095,-0.217456967456981,-0.720323839610144,-1.47290388442684,1.81706044813044,-0.735995451023935,-0.955915782807297,1.10106497207047,-1.26847579164181,-0.870958277647053,-0.36661270939102,-0.337266470463362,-1.0630636075614
31141756,181,3114000,1756000,"SPAIN","B13","Barley","Cereals","Cropland","Cropland",1,337,493,179,48.30000072,18.88199958,78.92,37.45,54.45,187.43,0,599.0155039,0,11.281198,64.86486486,55,25,20,8.1,11.2,1,0.196771950787419,0.202951243007245,-0.910870645546585,2.2724209283597,0.555662845744016,-0.0161089077460817,0.174199013588759,1.18489861427112,-0.728530741761786,-0.109598692059388,-0.862439150912204,-0.439104483744097,-0.641939338384106,-1.46352658133317,2.08704605701809,-0.738586913682896,-0.148925421379458,1.24446925125375,0.223409006198703,-0.625381813232189,0.169031845317373,-0.377406827589261,-1.05435015767684
